"Adobe","Flash Player","CVE-2015-3105","2015-06-16T00:00:00Z"
"Adobe","Flash Player","CVE-2015-3113","2015-06-23T00:00:00Z"
"Adobe","Flash Player","CVE-2015-3133","2015-06-29T00:00:00Z"
"debian","debian_linux","CVE-2015-3440","2015-04-27T00:00:00Z"
"Linux","Kernel","CVE-2015-3636","2018-01-16T00:00:00Z"
"bonitasoft","bonita_bpm_portal","CVE-2015-3897","2024-09-19T00:00:00Z"
"beckhoff","ipc_diagnostics","CVE-2015-4051","2020-12-01T00:00:00Z"
"Arcserve","Unified Data Protection","CVE-2015-4068","2022-01-12T00:00:00Z"
"helpdesk_pro_project","helpdesk_pro","CVE-2015-4074","2024-09-19T00:00:00Z"
"aviary_image_editor_add-on_for_gravity_forms_project","aviary_image_editor_add-on_for_gravity_forms","CVE-2015-4455","2025-05-27T00:00:00Z"
"kguardsecurity","kg-sha104_firmware","CVE-2015-4464","2019-01-01T00:00:00Z"
"Mozilla","Firefox","CVE-2015-4495","2015-08-05T00:00:00Z"
"Oracle","WebLogic Server","CVE-2015-4852","2020-10-20T00:00:00Z"
"Oracle","Java SE","CVE-2015-4902","2015-10-20T00:00:00Z"
"intelligent-it","paypal_currency_converter_basic_for_woocommerce","CVE-2015-5065","2015-10-05T00:00:00Z"
"Adobe","Flash Player","CVE-2015-5119","2015-07-05T00:00:00Z"
"Adobe","Flash Player","CVE-2015-5122","2015-07-05T00:00:00Z"
"Adobe","Flash Player","CVE-2015-5123","2015-07-05T00:00:00Z"
"Red Hat","JBoss Application Server","CVE-2015-5188","2016-03-25T00:00:00Z"
"Jenkins","Jenkins User Interface (UI)","CVE-2015-5317","2023-05-12T00:00:00Z"
"Siemens","siprotec_firmware","CVE-2015-5374","2017-06-12T00:00:00Z"
"wpshopstyling","wp_e-commerce_shop_styling","CVE-2015-5468","2020-06-03T00:00:00Z"
"swim_team_project","swim_team","CVE-2015-5471","2026-02-12T00:00:00Z"
"isc","bind","CVE-2015-5477","2015-08-02T00:00:00Z"
"Elastic","Elasticsearch","CVE-2015-5531","2025-05-27T00:00:00Z"
"Adobe","Flash Player","CVE-2015-5560","2015-11-02T00:00:00Z"
"Microsoft","Windows","CVE-2015-6175","2015-12-08T00:00:00Z"
"hancom","hangul_word_processor","CVE-2015-6585","2016-05-13T00:00:00Z"
"huawei","hg532e","CVE-2015-7254","2022-01-12T00:00:00Z"
"QNAP","iartist_lite","CVE-2015-7261","2018-07-13T00:00:00Z"
"IBM","WebSphere Application Server and Server Hypervisor Edition","CVE-2015-7450","2021-01-05T00:00:00Z"
"IBM","jazz_reporting_service","CVE-2015-7465","2022-01-26T00:00:00Z"
"Red Hat","data_grid","CVE-2015-7501","2016-01-28T00:00:00Z"
"debian","debian_linux","CVE-2015-7547","2021-08-17T00:00:00Z"
"yeager","yeager_cms","CVE-2015-7571","2020-11-22T00:00:00Z"
"Adobe","Flash Player","CVE-2015-7645","2015-10-13T00:00:00Z"
"Juniper","ScreenOS","CVE-2015-7755","2015-12-23T00:00:00Z"
"Juniper","ScreenOS","CVE-2015-7756","2015-12-23T00:00:00Z"
"vBulletin","vBulletin","CVE-2015-7808","2021-04-12T00:00:00Z"
"Joomla!","Joomla!","CVE-2015-7858","2015-10-26T00:00:00Z"
"gwolle_guestbook_project","gwolle_guestbook","CVE-2015-8351","2024-01-22T00:00:00Z"
"Adobe","Flash Player","CVE-2015-8446","2015-12-22T00:00:00Z"
"Joomla!","Joomla!","CVE-2015-8562","2015-12-16T00:00:00Z"
"Adobe","Flash Player","CVE-2015-8651","2015-12-28T00:00:00Z"
"umbraco","umbraco","CVE-2015-8813","2024-09-19T00:00:00Z"
"JQuery","JQuery","CVE-2015-9251","2021-01-21T00:00:00Z"
"mtheme-unus_project","mtheme-unus","CVE-2015-9406","2020-06-03T00:00:00Z"
"angrycreative","bj_lazy_load","CVE-2015-9415","2015-09-02T00:00:00Z"
"robot-cpa","robotcpa","CVE-2015-9480","2015-06-10T00:00:00Z"
"themepunch","showbiz_pro","CVE-2015-9499","2014-11-25T00:00:00Z"
"Microsoft","infopath","CVE-2016-0021","2016-03-12T00:00:00Z"
"Microsoft","Silverlight","CVE-2016-0034","2015-11-25T00:00:00Z"
"Microsoft","Windows","CVE-2016-0040","2022-03-28T00:00:00Z"
"Microsoft","Windows","CVE-2016-0051","2019-03-06T00:00:00Z"
"Microsoft","Windows","CVE-2016-0095","2022-11-03T00:00:00Z"
"Microsoft","Windows","CVE-2016-0099","2018-06-01T00:00:00Z"
"Microsoft","XMP Core Services","CVE-2016-0147","2016-06-14T00:00:00Z"
"Microsoft","Client-Server Run-time Subsystem (CSRSS)","CVE-2016-0151","2022-03-28T00:00:00Z"
"Microsoft","Internet Explorer","CVE-2016-0162","2016-04-12T00:00:00Z"
"Microsoft","Win32k","CVE-2016-0165","2016-04-12T00:00:00Z"
"Microsoft","Win32k","CVE-2016-0167","2016-03-08T00:00:00Z"
"Microsoft","Windows","CVE-2016-0185","2021-11-03T00:00:00Z"
"Microsoft","Internet Explorer","CVE-2016-0189","2016-05-10T00:00:00Z"
"Microsoft","Edge","CVE-2016-0191","2021-08-17T00:00:00Z"
"Microsoft","Edge","CVE-2016-0193","2021-08-17T00:00:00Z"
"Oracle","E-Business Suite","CVE-2016-0457","2023-12-14T00:00:00Z"
"Oracle","customer_intelligence","CVE-2016-0545","2021-08-04T00:00:00Z"
"Oracle","WebLogic Server","CVE-2016-0638","2026-07-17T00:00:00Z"
"Google","Android","CVE-2016-0728","2016-08-04T00:00:00Z"
"Apache","HTTP Server","CVE-2016-0736","2023-02-14T00:00:00Z"
"Rails","Ruby on Rails","CVE-2016-0752","2019-12-17T00:00:00Z"
"Adobe","Flash Player and AIR","CVE-2016-0984","2016-01-11T00:00:00Z"
"python","python","CVE-2016-1000110","2024-05-06T00:00:00Z"
"simpel-reserveren_project","simpel-reserveren","CVE-2016-1000149","2024-09-19T00:00:00Z"
"PHP","PHPMailer","CVE-2016-10033","2022-01-26T00:00:00Z"
"ImageMagick","ImageMagick","CVE-2016-10057","2020-02-25T00:00:00Z"
"Adobe","Flash Player and AIR","CVE-2016-1010","2016-03-10T00:00:00Z"
"Western Digital","mycloud_nas","CVE-2016-10108","2024-02-07T00:00:00Z"
"NETGEAR","WNR2000v5 Router","CVE-2016-10174","2022-03-25T00:00:00Z"
"NETGEAR","wnr2000v5_firmware","CVE-2016-10176","2017-09-13T00:00:00Z"
"Adobe","Flash Player","CVE-2016-1019","2016-04-02T00:00:00Z"
"opsview","opsview","CVE-2016-10367","2025-09-11T00:00:00Z"
"eir","d1000_modem_firmware","CVE-2016-10372","2016-12-14T00:00:00Z"
"Zyxel","pk5001z_firmware","CVE-2016-10401","2017-11-24T00:00:00Z"
"seowonintech","swr-300a_firmware","CVE-2016-10760","2019-06-13T00:00:00Z"
"zedna_ebook_download_project","zedna_ebook_download","CVE-2016-10924","2025-06-08T00:00:00Z"
"dynamicpress","neosense","CVE-2016-10954","2016-09-20T00:00:00Z"
"joomlaserviceprovider","wsecure","CVE-2016-10960","2025-10-08T00:00:00Z"
"tagdiv","newspaper","CVE-2016-10972","2022-12-30T00:00:00Z"
"templatic","telvolution","CVE-2016-10995","2016-04-23T00:00:00Z"
"D-Link","DCS-930L Devices","CVE-2016-11021","2021-11-11T00:00:00Z"
"Cisco","IOS Software","CVE-2016-1409","2016-05-26T00:00:00Z"
"KentoThemes","Kento Post View Counter plugin for WordPress","CVE-2016-15040","2024-10-15T00:00:00Z"
"MainWP","MainWP Dashboard -The Private WordPress Manager for Multiple Website Maintenance Plugin","CVE-2016-15041","2024-10-15T00:00:00Z"
"N-Media","Frontend File Manager and N-Media Post Front-end Form plugins for WordPress","CVE-2016-15042","2024-10-15T00:00:00Z"
"wp_mobile_detector_project","wp_mobile_detector","CVE-2016-15043","2016-06-03T00:00:00Z"
"AVTECH","AVTECH IP Camera/NVR/DVR Devices","CVE-2016-15047","2017-03-10T00:00:00Z"
"AMTT","AMTT Hotel Broadband Operation System (HiBOS)","CVE-2016-15048","2025-10-22T00:00:00Z"
"Apache Software Foundation","Apache Continuum","CVE-2016-15057","2026-01-26T00:00:00Z"
"NETGEAR","Wireless Access Point (WAP) Devices","CVE-2016-1555","2020-01-08T00:00:00Z"
"Google","Chromium V8","CVE-2016-1646","2019-09-24T00:00:00Z"
"","","CVE-2016-200017","2018-06-15T00:00:00Z"
"mvpower","tv-7104he_firmware","CVE-2016-20016","2017-10-20T00:00:00Z"
"D-Link","DSL-2750B Devices","CVE-2016-20017","2018-06-15T00:00:00Z"
"SAP","NetWeaver","CVE-2016-2386","2022-06-09T00:00:00Z"
"SAP","NetWeaver","CVE-2016-2388","2022-06-09T00:00:00Z"
"SAP","NetWeaver","CVE-2016-2389","2025-06-08T00:00:00Z"
"Oracle","linux","CVE-2016-2776","2016-10-05T00:00:00Z"
"Apache","ActiveMQ","CVE-2016-3088","2018-09-19T00:00:00Z"
"Microsoft","Edge","CVE-2016-3199","2021-08-17T00:00:00Z"
"Microsoft","jscript","CVE-2016-3205","2021-08-17T00:00:00Z"
"Microsoft","jscript","CVE-2016-3206","2021-08-17T00:00:00Z"
"Microsoft","jscript","CVE-2016-3207","2021-08-17T00:00:00Z"
"Microsoft","Internet Explorer","CVE-2016-3210","2021-08-17T00:00:00Z"
"Microsoft","Internet Explorer","CVE-2016-3212","2024-05-06T00:00:00Z"
"Microsoft","Edge","CVE-2016-3222","2021-08-17T00:00:00Z"
"Microsoft","Windows","CVE-2016-3225","2018-06-01T00:00:00Z"
"Microsoft","Office","CVE-2016-3235","2021-11-03T00:00:00Z"
"Microsoft","Internet Explorer","CVE-2016-3298","2016-04-12T00:00:00Z"
"Microsoft","Windows","CVE-2016-3309","2022-03-15T00:00:00Z"
"Microsoft","Internet Explorer and Edge","CVE-2016-3351","2016-09-13T00:00:00Z"
"Microsoft","Edge","CVE-2016-3377","2021-08-17T00:00:00Z"
"Microsoft","Windows","CVE-2016-3393","2016-10-11T00:00:00Z"
"Oracle","Java SE and JRockit","CVE-2016-3427","2023-05-12T00:00:00Z"
"SolarWinds","Virtualization Manager","CVE-2016-3643","2021-11-03T00:00:00Z"
"ImageMagick","ImageMagick","CVE-2016-3714","2016-05-04T00:00:00Z"
"ImageMagick","ImageMagick","CVE-2016-3715","2021-11-03T00:00:00Z"
"ImageMagick","ImageMagick","CVE-2016-3718","2021-11-03T00:00:00Z"
"SAP","NetWeaver","CVE-2016-3976","2021-04-08T00:00:00Z"
"Adobe","Flash Player","CVE-2016-4117","2016-05-08T00:00:00Z"
"Apple","MacOS X","CVE-2016-4119","2021-01-27T00:00:00Z"
"Adobe","Flash Player","CVE-2016-4171","2016-06-15T00:00:00Z"
"chef","chef_manage","CVE-2016-4326","2024-05-10T00:00:00Z"
"Apache","Shiro","CVE-2016-4437","2021-11-03T00:00:00Z"
"Trihedral","VTScada (formerly VTS)","CVE-2016-4523","2022-01-12T00:00:00Z"
"Apple","iOS","CVE-2016-4655","2016-08-15T00:00:00Z"
"Apple","iOS","CVE-2016-4656","2016-08-15T00:00:00Z"
"Apple","iOS","CVE-2016-4657","2016-08-15T00:00:00Z"
"Citrix","NetScaler ADC and NetScaler Gateway","CVE-2016-4945","2024-07-16T00:00:00Z"
"pivotal","spring_security_oauth","CVE-2016-4977","2024-08-14T00:00:00Z"
"Google","Chrome","CVE-2016-5165","2021-08-17T00:00:00Z"
"Linux","Kernel","CVE-2016-5195","2016-10-18T00:00:00Z"
"Google","Chromium V8","CVE-2016-5198","2019-09-24T00:00:00Z"
"NETGEAR","readynas_surveillance","CVE-2016-5674","2022-04-01T00:00:00Z"
"nuuo","nvrmini_2","CVE-2016-5679","2020-01-08T00:00:00Z"
"nuuo","nvrmini_2","CVE-2016-5680","2022-10-27T00:00:00Z"
"D-Link","dir-868l_firmware","CVE-2016-5681","2026-06-17T00:00:00Z"
"F5","big-ip_policy_enforcement_manager","CVE-2016-5700","2023-11-18T00:00:00Z"
"phpMyAdmin","phpMyAdmin","CVE-2016-5734","2024-05-10T00:00:00Z"
"vBulletin","vBulletin","CVE-2016-6195","2016-08-30T00:00:00Z"
"debian","debian_linux","CVE-2016-6255","2019-06-13T00:00:00Z"
"NETGEAR","Multiple Routers","CVE-2016-6277","2018-03-01T00:00:00Z"
"Cisco","Adaptive Security Appliance (ASA) and Firepower Threat Defense (FTD)","CVE-2016-6366","2016-08-15T00:00:00Z"
"Cisco","Adaptive Security Appliance (ASA) and Firepower Threat Defense (FTD)","CVE-2016-6367","2016-08-15T00:00:00Z"
"Cisco","IOS and IOS XE Software","CVE-2016-6415","2016-09-28T00:00:00Z"
"D-Link","dir-823_firmware","CVE-2016-6563","2025-02-27T00:00:00Z"
"Oracle","mysql","CVE-2016-6662","2024-05-14T00:00:00Z"
"Fortinet","FortiOS","CVE-2016-6909","2016-09-28T00:00:00Z"
"WatchGuard","rapidstream","CVE-2016-7089","2016-09-28T00:00:00Z"
"Microsoft","Office","CVE-2016-7193","2016-10-11T00:00:00Z"
"Microsoft","Edge","CVE-2016-7200","2017-01-11T00:00:00Z"
"Microsoft","Edge","CVE-2016-7201","2017-01-11T00:00:00Z"
"Microsoft","Edge","CVE-2016-7203","2021-08-17T00:00:00Z"
"Microsoft","Edge","CVE-2016-7242","2021-08-17T00:00:00Z"
"Microsoft","Win32k","CVE-2016-7255","2016-10-21T00:00:00Z"
"Microsoft","Windows","CVE-2016-7256","2016-11-08T00:00:00Z"
"Microsoft","Excel","CVE-2016-7262","2020-06-03T00:00:00Z"
"SKYSEA","Client View","CVE-2016-7836","2017-10-12T00:00:00Z"
"Adobe","Flash Player","CVE-2016-7855","2016-10-21T00:00:00Z"
"Adobe","Flash Player","CVE-2016-7892","2016-12-13T00:00:00Z"
"HP","intelligent_management_center","CVE-2016-8530","2022-01-12T00:00:00Z"
"Siemens","SIMATIC CP","CVE-2016-8562","2022-03-03T00:00:00Z"
"Apache","Tomcat","CVE-2016-8735","2023-05-12T00:00:00Z"
"Joomla!","Joomla!","CVE-2016-8869","2016-10-28T00:00:00Z"
"Joomla!","Joomla!","CVE-2016-8870","2016-10-28T00:00:00Z"
"Mozilla","Firefox and Thunderbird","CVE-2016-9079","2016-11-29T00:00:00Z"
"Jenkins","jenkins","CVE-2016-9299","2016-11-16T00:00:00Z"
"SAP","NetWeaver","CVE-2016-9563","2021-04-08T00:00:00Z"
"Microsoft","Graphics Device Interface (GDI)","CVE-2017-0001","2017-05-09T00:00:00Z"
"Microsoft","Windows","CVE-2017-0005","2017-03-14T00:00:00Z"
"Microsoft","Edge","CVE-2017-0015","2021-08-17T00:00:00Z"
"Microsoft","XML Core Services","CVE-2017-0022","2017-03-14T00:00:00Z"
"Microsoft","Edge and Internet Explorer","CVE-2017-0037","2017-08-30T00:00:00Z"
"Microsoft","Internet Explorer","CVE-2017-0059","2017-08-30T00:00:00Z"
"Microsoft","Edge","CVE-2017-0067","2021-08-17T00:00:00Z"
"Microsoft","Edge","CVE-2017-0068","2024-05-06T00:00:00Z"
"Microsoft","Windows","CVE-2017-0101","2022-03-15T00:00:00Z"
"Microsoft","Edge","CVE-2017-0141","2021-08-17T00:00:00Z"
"Microsoft","Windows","CVE-2017-0143","2017-03-14T00:00:00Z"
"Microsoft","SMBv1","CVE-2017-0144","2016-04-22T00:00:00Z"
"Microsoft","SMBv1","CVE-2017-0145","2017-03-14T00:00:00Z"
"Microsoft","Windows","CVE-2017-0146","2017-03-14T00:00:00Z"
"Microsoft","SMBv1","CVE-2017-0147","2017-03-14T00:00:00Z"
"Microsoft","SMBv1","CVE-2017-0148","2017-04-25T00:00:00Z"
"Microsoft","Internet Explorer","CVE-2017-0149","2017-03-14T00:00:00Z"
"Microsoft","Windows","CVE-2017-0176","2025-03-12T00:00:00Z"
"Microsoft","Office and WordPad","CVE-2017-0199","2017-04-11T00:00:00Z"
"Microsoft","Internet Explorer","CVE-2017-0210","2017-04-11T00:00:00Z"
"Microsoft","Windows","CVE-2017-0213","2018-12-21T00:00:00Z"
"Microsoft","Internet Explorer","CVE-2017-0222","2017-05-09T00:00:00Z"
"Microsoft","Office","CVE-2017-0261","2017-05-09T00:00:00Z"
"Microsoft","Office","CVE-2017-0262","2017-05-09T00:00:00Z"
"Microsoft","Win32k","CVE-2017-0263","2017-05-09T00:00:00Z"
"dnnsoftware","DotNetNuke (DNN)","CVE-2017-0929","2024-09-19T00:00:00Z"
"ui","airos","CVE-2017-0938","2019-01-29T00:00:00Z"
"Oracle","glassfish_server","CVE-2017-1000028","2023-12-12T00:00:00Z"
"jqueryfiletree_project","jqueryfiletree","CVE-2017-1000170","2024-01-03T00:00:00Z"
"fullworksplugins","stop_user_enumeration","CVE-2017-1000226","2024-07-25T00:00:00Z"
"Linux","Kernel","CVE-2017-1000253","2021-06-17T00:00:00Z"
"Jenkins","Jenkins","CVE-2017-1000353","2018-07-07T00:00:00Z"
"Sudo","Sudo","CVE-2017-1000367","2023-08-17T00:00:00Z"
"Primetek","Primefaces Application","CVE-2017-1000486","2021-01-05T00:00:00Z"
"WordPress","wordpress","CVE-2017-1001000","2021-06-02T00:00:00Z"
"Oracle","WebLogic Server","CVE-2017-10271","2017-01-17T00:00:00Z"
"yaws","yaws","CVE-2017-10974","2024-01-03T00:00:00Z"
"freeradius","freeradius","CVE-2017-10986","2025-10-20T00:00:00Z"
"Adobe","Flash Player","CVE-2017-11292","2017-10-10T00:00:00Z"
"Progress","User Interface (UI) for ASP.NET AJAX","CVE-2017-11317","2020-06-19T00:00:00Z"
"Progress","User Interface (UI) for ASP.NET AJAX","CVE-2017-11357","2020-10-20T00:00:00Z"
"orientdb","orientdb","CVE-2017-11467","2018-02-01T00:00:00Z"
"manageengine","servicedesk","CVE-2017-11511","2024-09-19T00:00:00Z"
"manageengine","servicedesk","CVE-2017-11512","2022-01-12T00:00:00Z"
"supervisord","supervisor","CVE-2017-11610","2021-04-08T00:00:00Z"
"Microsoft","Office","CVE-2017-11774","2018-12-21T00:00:00Z"
"IBM","tivoli_monitoring","CVE-2017-1182","2021-01-21T00:00:00Z"
"Microsoft","Office","CVE-2017-11826","2017-09-28T00:00:00Z"
"Microsoft","Internet Explorer","CVE-2017-11869","2018-11-12T00:00:00Z"
"Microsoft","Office","CVE-2017-11882","2017-11-27T00:00:00Z"
"Microsoft","Excel","CVE-2017-11884","2024-04-04T00:00:00Z"
"Red Hat","JBoss Application Server","CVE-2017-12149","2017-12-02T00:00:00Z"
"Cisco","IOS Software","CVE-2017-12231","2022-03-03T00:00:00Z"
"Cisco","IOS Software","CVE-2017-12232","2022-03-03T00:00:00Z"
"Cisco","IOS Software","CVE-2017-12233","2022-03-03T00:00:00Z"
"Cisco","IOS Software","CVE-2017-12234","2022-03-03T00:00:00Z"
"Cisco","IOS Software","CVE-2017-12235","2022-03-03T00:00:00Z"
"Cisco","IOS and IOS XE Software","CVE-2017-12237","2022-03-03T00:00:00Z"
"Cisco","Catalyst 6800 Series Switches","CVE-2017-12238","2022-03-03T00:00:00Z"
"Cisco","IOS and IOS XE Software","CVE-2017-12240","2022-03-03T00:00:00Z"
"Cisco","IOS XE Software","CVE-2017-12319","2022-03-03T00:00:00Z"
"HP","integrated_lights-out_4_firmware","CVE-2017-12542","2021-04-12T00:00:00Z"
"Apache","Struts","CVE-2017-12611","2024-04-15T00:00:00Z"
"Apache","Tomcat","CVE-2017-12615","2019-01-08T00:00:00Z"
"Apache","Tomcat","CVE-2017-12617","2019-04-17T00:00:00Z"
"Apache","CouchDB","CVE-2017-12635","2023-11-17T00:00:00Z"
"SAP","NetWeaver","CVE-2017-12637","2017-08-07T00:00:00Z"
"IBM","domino","CVE-2017-1274","2017-03-20T00:00:00Z"
"inpage","inpage","CVE-2017-12824","2018-11-29T00:00:00Z"
"Google","Android","CVE-2017-13156","2019-04-12T00:00:00Z"
"Google","Android","CVE-2017-13315","2019-04-12T00:00:00Z"
"Apple","safari","CVE-2017-13798","2024-05-06T00:00:00Z"
"technicolor","td5336_firmware","CVE-2017-14127","2019-12-13T00:00:00Z"
"dreambox","opendreambox","CVE-2017-14135","2019-06-13T00:00:00Z"
"mirasvit","helpdesk_mx","CVE-2017-14321","2017-12-28T00:00:00Z"
"WordPress","wordpress","CVE-2017-14723","2022-01-26T00:00:00Z"
"WordPress","wordpress","CVE-2017-14726","2022-01-26T00:00:00Z"
"cpuid","cpu-z","CVE-2017-15302","2022-01-26T00:00:00Z"
"cpuid","cpu-z","CVE-2017-15303","2021-12-13T00:00:00Z"
"luracast","restler","CVE-2017-15363","2023-11-26T00:00:00Z"
"Apache","HTTP Server","CVE-2017-15715","2022-02-22T00:00:00Z"
"Apache","hadoop","CVE-2017-15718","2020-01-16T00:00:00Z"
"accesspressthemes","ultimate-form-builder-lite","CVE-2017-15919","2017-10-23T00:00:00Z"
"Palo Alto Networks","PAN-OS","CVE-2017-15944","2022-08-18T00:00:00Z"
"tgsoft","vir.it_explorer","CVE-2017-16237","2025-09-01T00:00:00Z"
"Vir.it_explorer","Tgsoft","CVE-2017-16238","2021-01-28T00:00:00Z"
"Adobe","Acrobat and Reader","CVE-2017-16383","2024-05-06T00:00:00Z"
"Adobe","Acrobat and Reader","CVE-2017-16391","2024-05-06T00:00:00Z"
"userproplugin","userpro","CVE-2017-16562","2022-12-05T00:00:00Z"
"netgain-systems","enterprise_manager","CVE-2017-16602","2019-12-13T00:00:00Z"
"netgain-systems","enterprise_manager","CVE-2017-16608","2019-12-17T00:00:00Z"
"Roundcube","Roundcube Webmail","CVE-2017-16651","2017-11-08T00:00:00Z"
"Laravel","Laravel Framework","CVE-2017-16894","2025-04-29T00:00:00Z"
"claymore_dual_miner_project","claymore_dual_miner","CVE-2017-16929","2018-01-17T00:00:00Z"
"TP-Link","tl-wvr300_firmware","CVE-2017-16959","2013-03-07T00:00:00Z"
"zivif","pr115-204-p-rs_firmware","CVE-2017-17105","2022-12-21T00:00:00Z"
"zivif","pr115-204-p-rs_firmware","CVE-2017-17106","2022-12-22T00:00:00Z"
"zivif","pr115-204-p-rs_firmware","CVE-2017-17107","2024-05-06T00:00:00Z"
"huawei","hg532_firmware","CVE-2017-17215","2017-12-21T00:00:00Z"
"linksys","wvbr0_firmware","CVE-2017-17411","2021-04-12T00:00:00Z"
"Western Digital","my_cloud_pr4100_firmware","CVE-2017-17560","2024-01-22T00:00:00Z"
"Embedthis","GoAhead","CVE-2017-17562","2020-12-14T00:00:00Z"
"dedecms","dedecms","CVE-2017-17731","2024-09-19T00:00:00Z"
"maccms","maccms","CVE-2017-17733","2019-12-24T00:00:00Z"
"ichano","athome_ip_camera_firmware","CVE-2017-17761","2025-06-23T00:00:00Z"
"episerver","episerver","CVE-2017-17762","2026-01-14T00:00:00Z"
"Dasan","h640x_firmware","CVE-2017-18046","2018-02-12T00:00:00Z"
"alibaba","fastjson","CVE-2017-18349","2024-01-22T00:00:00Z"
"Kaseya","Virtual System/Server Administrator (VSA)","CVE-2017-18362","2019-02-08T00:00:00Z"
"github","github","CVE-2017-18365","2025-11-10T00:00:00Z"
"Zyxel","P660HN-T1A Routers","CVE-2017-18368","2021-11-11T00:00:00Z"
"billion","5200w-t_firmware","CVE-2017-18369","2025-10-09T00:00:00Z"
"goahead","wireless_ip_camera_wificam_firmware","CVE-2017-18377","2019-06-13T00:00:00Z"
"NETGEAR","readynas_surveillance_firmware","CVE-2017-18378","2023-11-13T00:00:00Z"
"getshortcodes","shortcodes_ultimate","CVE-2017-18580","2017-10-31T00:00:00Z"
"MikroTik","RouterOS","CVE-2017-20149","2018-03-28T00:00:00Z"
"strategy11","Formidable Form Builder plugin for WordPress","CVE-2017-20192","2024-10-15T00:00:00Z"
"strategy11","Formidable Form Builder plugin for WordPress","CVE-2017-20194","2024-10-15T00:00:00Z"
"piriform","ccleaner","CVE-2017-20201","2017-09-18T00:00:00Z"
"Web Developer for Chrome","Web Developer for Chrome","CVE-2017-20202","2017-08-01T00:00:00Z"
"NetSarang","Xmanager Enterprise","CVE-2017-20203","2017-08-15T00:00:00Z"
"WPMU Dev","Appointments Plugin for WordPress","CVE-2017-20206","2017-10-02T00:00:00Z"
"Dan Coulter","Flickr Gallery Plugin for WordPress","CVE-2017-20207","2017-10-02T00:00:00Z"
"metagauss","registrationmagic","CVE-2017-20208","2017-10-02T00:00:00Z"
"QNAP","Photo Station","CVE-2017-20210","2017-05-04T00:00:00Z"
"Apple","iphone_os","CVE-2017-2404","2017-04-01T00:00:00Z"
"Adobe","ColdFusion","CVE-2017-3066","2018-08-30T00:00:00Z"
"GIGABYTE","gb-bsi7h-6500_firmware","CVE-2017-3197","2017-03-31T00:00:00Z"
"GIGABYTE","gb-bsi7h-6500_firmware","CVE-2017-3198","2017-03-31T00:00:00Z"
"Oracle","WebLogic Server","CVE-2017-3506","2023-05-16T00:00:00Z"
"Oracle","Solaris","CVE-2017-3622","2017-06-20T00:00:00Z"
"Oracle","Solaris","CVE-2017-3623","2017-06-20T00:00:00Z"
"Cisco","IOS and IOS XE Software","CVE-2017-3881","2017-03-17T00:00:00Z"
"VMware","vrealize_operations_for_horizon","CVE-2017-4946","2024-07-25T00:00:00Z"
"Google","Chromium V8","CVE-2017-5030","2019-09-24T00:00:00Z"
"Google","Chromium V8","CVE-2017-5070","2019-09-24T00:00:00Z"
"geutebruck","ip_camera_g-cam_efd-2250_firmware","CVE-2017-5173","2019-06-13T00:00:00Z"
"geutebruck","ip_camera_g-cam_efd-2250_firmware","CVE-2017-5174","2019-06-06T00:00:00Z"
"codextrous","b2j_contact","CVE-2017-5215","2021-04-12T00:00:00Z"
"cambiumnetworks","cnpilot_r190v_firmware","CVE-2017-5259","2024-01-03T00:00:00Z"
"NETGEAR","Multiple Devices","CVE-2017-5521","2018-07-13T00:00:00Z"
"WordPress","wordpress","CVE-2017-5611","2022-01-26T00:00:00Z"
"cpanel","cgiecho","CVE-2017-5613","2017-06-20T00:00:00Z"
"Apache","Struts","CVE-2017-5638","2017-03-11T00:00:00Z"
"opensuse","leap","CVE-2017-5930","2022-01-26T00:00:00Z"
"caddy_project","caddy","CVE-2017-5963","2022-01-26T00:00:00Z"
"NETGEAR","Wireless Router DGN2200","CVE-2017-6077","2020-01-08T00:00:00Z"
"ribboncommunications","edgemarc_firmware","CVE-2017-6079","2021-11-30T00:00:00Z"
"phpcollab","phpcollab","CVE-2017-6090","2024-01-04T00:00:00Z"
"Symantec","Symantec Messaging Gateway","CVE-2017-6327","2020-10-20T00:00:00Z"
"NETGEAR","DGN2200 Devices","CVE-2017-6334","2020-01-08T00:00:00Z"
"QNAP","QTS","CVE-2017-6360","2014-09-22T00:00:00Z"
"QNAP","QTS","CVE-2017-6361","2014-09-22T00:00:00Z"
"ASUS","rt-ac53_firmware","CVE-2017-6549","2018-07-13T00:00:00Z"
"Cisco","IOS and IOS XE Software","CVE-2017-6627","2022-03-03T00:00:00Z"
"Cisco","IOS and IOS XE Software","CVE-2017-6663","2022-03-03T00:00:00Z"
"Cisco","IOS and IOS XE Software","CVE-2017-6736","2019-04-17T00:00:00Z"
"Cisco","IOS and IOS XE Software","CVE-2017-6737","2022-03-03T00:00:00Z"
"Cisco","IOS and IOS XE Software","CVE-2017-6738","2022-03-03T00:00:00Z"
"Cisco","IOS and IOS XE Software","CVE-2017-6739","2022-03-03T00:00:00Z"
"Cisco","IOS and IOS XE Software","CVE-2017-6740","2022-03-03T00:00:00Z"
"Cisco","IOS and IOS XE Software","CVE-2017-6742","2023-04-17T00:00:00Z"
"Cisco","IOS and IOS XE Software","CVE-2017-6743","2022-03-03T00:00:00Z"
"Cisco","IOS Software","CVE-2017-6744","2022-03-03T00:00:00Z"
"NETGEAR","Multiple Devices","CVE-2017-6862","2022-06-07T00:00:00Z"
